Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
granularity: each sample hit covers 2 byte(s) for 5.88% of 0.17 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.17                 main [1]
                0.00    0.17       1/1           run_comparison(unsigned long) [3]
                0.00    0.00       1/600001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [26]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [141]
                0.00    0.00       1/1           std::__cxx11::stoull(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [142]
                0.00    0.00       1/1100002     std::__new_allocator<char>::~__new_allocator() [54]
-----------------------------------------------
                0.00    0.17       1/1           run_comparison(unsigned long) [3]
[2]    100.0    0.00    0.17       1         test_my_rbt(unsigned long) [2]
                0.00    0.07  100000/100000      RBTree::remove(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [4]
                0.02    0.02  100000/100000      RBTree::insert(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long long) [9]
                0.00    0.02  100000/100000      RBTree::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
                0.00    0.01  100000/100000      random_string[abi:cxx11](unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [14]
                0.01    0.00  300000/400000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
                0.00    0.01  100000/100000      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [28]
                0.00    0.01  400000/600001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [26]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [36]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::reserve(unsigned long) [42]
                0.00    0.00  300000/300000      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [67]
                0.00    0.00       3/3           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [108]
                0.00    0.00       3/3           std::chrono::duration<double, std::ratio<1l, 1000l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [106]
                0.00    0.00       3/3           std::setprecision(int) [111]
                0.00    0.00       3/6           std::chrono::duration<double, std::ratio<1l, 1000l> >::count() const [101]
                0.00    0.00       1/1           RBTree::RBTree() [119]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [136]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector() [138]
                0.00    0.00       1/1           RBTree::~RBTree() [120]
-----------------------------------------------
                0.00    0.17       1/1           main [1]
[3]    100.0    0.00    0.17       1         run_comparison(unsigned long) [3]
                0.00    0.17       1/1           test_my_rbt(unsigned long) [2]
-----------------------------------------------
                0.00    0.07  100000/100000      test_my_rbt(unsigned long) [2]
[4]     41.8    0.00    0.07  100000         RBTree::remove(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [4]
                0.01    0.04  100000/100000      RBTree::_remove(RBTree::Node*) [7]
                0.01    0.02  100000/200000      RBTree::_find(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [8]
                0.00    0.00  100000/300000      RBTree::toUpper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [38]
-----------------------------------------------
                0.00    0.00  146742/14507024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [30]
                0.00    0.00  300000/14507024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [39]
                0.00    0.00  600000/14507024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [33]
                0.00    0.00 1000000/14507024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator[](unsigned long) [31]
                0.03    0.02 12460282/14507024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [6]
[5]     31.8    0.03    0.02 14507024         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [5]
                0.01    0.01 14507024/14507024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [10]
-----------------------------------------------
                0.00    0.02 2022389/6230141     RBTree::insert(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long long) [9]
                0.00    0.04 4207752/6230141     RBTree::_find(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [8]
[6]     30.8    0.00    0.05 6230141         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [6]
                0.03    0.02 12460282/14507024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [5]
                0.01    0.00 6230141/20737166     unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [12]
                0.00    0.00 6230141/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [49]
                0.00    0.00 6230141/6230141     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [51]
                0.00    0.00 6230141/6230141     std::char_traits<char>::compare(char const*, char const*, unsigned long) [52]
                0.00    0.00  200000/200000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_compare(unsigned long, unsigned long) [72]
-----------------------------------------------
                               48914             RBTree::_remove(RBTree::Node*) [7]
                0.01    0.04  100000/100000      RBTree::remove(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [4]
[7]     28.2    0.01    0.04  100000+48914   RBTree::_remove(RBTree::Node*) [7]
                0.02    0.00   58236/58236       RBTree::removeBalance(RBTree::Node*, Side) [13]
                0.01    0.00   48914/48914       RBTree::minNode(RBTree::Node*) [21]
                0.00    0.01   48914/48914       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [30]
                0.00    0.00  100000/100000      RBTree::Node::~Node() [34]
                0.00    0.00  100000/669034      RBTree::Node::isLeftSon() [60]
                0.00    0.00   99997/223597      RBTree::Node::parentLink() [71]
                               48914             RBTree::_remove(RBTree::Node*) [7]
-----------------------------------------------
                0.01    0.02  100000/200000      RBTree::remove(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [4]
                0.01    0.02  100000/200000      RBTree::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[8]     26.7    0.01    0.04  200000         RBTree::_find(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [8]
                0.00    0.04 4207752/6230141     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [6]
-----------------------------------------------
                0.02    0.02  100000/100000      test_my_rbt(unsigned long) [2]
[9]     23.7    0.02    0.02  100000         RBTree::insert(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long long) [9]
                0.00    0.02 2022389/6230141     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [6]
                0.00    0.00  100000/100000      RBTree::Node::Node(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long, RBTree::Node*, RBTree::Node::Color) [32]
                0.00    0.00  100000/300000      RBTree::toUpper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [38]
                0.00    0.00   64087/64087       RBTree::insertBalance(RBTree::Node*) [90]
-----------------------------------------------
                0.01    0.01 14507024/14507024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [5]
[10]    14.1    0.01    0.01 14507024         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [10]
                0.01    0.00 14507024/20737166     unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [12]
                0.00    0.00 14507024/14907024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [50]
-----------------------------------------------
                0.00    0.02  100000/100000      test_my_rbt(unsigned long) [2]
[11]    13.6    0.00    0.02  100000         RBTree::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
                0.01    0.02  100000/200000      RBTree::_find(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [8]
                0.00    0.00  100000/300000      RBTree::toUpper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [38]
-----------------------------------------------
                0.00    0.00       1/20737166     std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [41]
                0.01    0.00 6230141/20737166     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [6]
                0.01    0.00 14507024/20737166     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [10]
[12]    11.8    0.02    0.00 20737166         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [12]
-----------------------------------------------
                               37212             RBTree::removeBalance(RBTree::Node*, Side) [13]
                0.02    0.00   58236/58236       RBTree::_remove(RBTree::Node*) [7]
[13]    11.8    0.02    0.00   58236+37212   RBTree::removeBalance(RBTree::Node*, Side) [13]
                0.00    0.00   44386/44386       RBTree::rotation(RBTree::Node*, Side, bool, RBTree::Node*) [94]
                0.00    0.00   37212/669034      RBTree::Node::isLeftSon() [60]
                               37212             RBTree::removeBalance(RBTree::Node*, Side) [13]
-----------------------------------------------
                0.00    0.01  100000/100000      test_my_rbt(unsigned long) [2]
[14]     8.1    0.00    0.01  100000         random_string[abi:cxx11](unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [14]
                0.00    0.01 1000000/1000000     int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [18]
                0.00    0.00 1000000/1000000     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator[](unsigned long) [31]
                0.00    0.00  100000/100000      std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [82]
                0.00    0.00  100000/100000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [88]
                0.00    0.00  100000/1100002     std::__new_allocator<char>::~__new_allocator() [54]
-----------------------------------------------
                0.00    0.00  100000/400000      RBTree::Node::Node(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long, RBTree::Node*, RBTree::Node::Color) [32]
                0.01    0.00  300000/400000      test_my_rbt(unsigned long) [2]
[15]     6.8    0.01    0.00  400000         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
                0.00    0.00  400000/600000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [33]
                0.00    0.00  400000/14907024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [50]
                0.00    0.00  400000/700001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [59]
                0.00    0.00  400000/500000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&) [63]
                0.00    0.00  400000/1100002     std::__new_allocator<char>::~__new_allocator() [54]
                0.00    0.00  400000/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [49]
                0.00    0.00  400000/400000      void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [65]
-----------------------------------------------
                0.00    0.01 1000000/1000000     unsigned int std::uniform_int_distribution<int>::_S_nd<unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, unsigned int>(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, unsigned int) [17]
[16]     5.9    0.00    0.01 1000000         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [16]
                0.01    0.00    1603/1603        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [22]
-----------------------------------------------
                0.00    0.01 1000000/1000000     int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [19]
[17]     5.9    0.00    0.01 1000000         unsigned int std::uniform_int_distribution<int>::_S_nd<unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, unsigned int>(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, unsigned int) [17]
                0.00    0.01 1000000/1000000     std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [16]
-----------------------------------------------
                0.00    0.01 1000000/1000000     random_string[abi:cxx11](unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [14]
[18]     5.9    0.00    0.01 1000000         int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [18]
                0.00    0.01 1000000/1000000     int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [19]
-----------------------------------------------
                0.00    0.01 1000000/1000000     int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [18]
[19]     5.9    0.00    0.01 1000000         int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [19]
                0.00    0.01 1000000/1000000     unsigned int std::uniform_int_distribution<int>::_S_nd<unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, unsigned int>(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, unsigned int) [17]
                0.00    0.00 2000000/2000000     std::uniform_int_distribution<int>::param_type::a() const [53]
                0.00    0.00 1000000/1000000     std::uniform_int_distribution<int>::param_type::b() const [55]
-----------------------------------------------
                0.00    0.00   97828/197828      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [30]
                0.01    0.00  100000/197828      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
[20]     5.9    0.01    0.00  197828         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [20]
-----------------------------------------------
                0.01    0.00   48914/48914       RBTree::_remove(RBTree::Node*) [7]
[21]     5.9    0.01    0.00   48914         RBTree::minNode(RBTree::Node*) [21]
-----------------------------------------------
                0.01    0.00    1603/1603        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [16]
[22]     5.9    0.01    0.00    1603         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [22]
-----------------------------------------------
                0.00    0.00   97828/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [30]
                0.00    0.00  100000/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.00    0.01  600001/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [25]
[23]     5.9    0.00    0.01  797829         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [23]
                0.01    0.00  797829/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [24]
                0.00    0.00  797829/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [49]
-----------------------------------------------
                0.01    0.00  797829/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [23]
[24]     5.9    0.01    0.00  797829         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [24]
                0.00    0.00  797829/797829      std::__ptr_traits_ptr_to<char const*, char const, false>::pointer_to(char const&) [56]
-----------------------------------------------
                0.00    0.01  600001/600001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [26]
[25]     4.4    0.00    0.01  600001         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [25]
                0.00    0.01  600001/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [23]
-----------------------------------------------
                0.00    0.00       1/600001      main [1]
                0.00    0.00  100000/600001      RBTree::Node::~Node() [34]
                0.00    0.00  100000/600001      void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [35]
                0.00    0.01  400000/600001      test_my_rbt(unsigned long) [2]
[26]     4.4    0.00    0.01  600001         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [26]
                0.00    0.01  600001/600001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [25]
                0.00    0.00  600001/600001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider() [61]
-----------------------------------------------
                0.00    0.01  100000/100000      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [28]
[27]     4.1    0.00    0.01  100000         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [27]
                0.00    0.01  100000/100000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.00    0.00  100000/100000      operator new(unsigned long, void*) [89]
                0.00    0.00  100000/100000      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::back() [84]
-----------------------------------------------
                0.00    0.01  100000/100000      test_my_rbt(unsigned long) [2]
[28]     4.1    0.00    0.01  100000         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [28]
                0.00    0.01  100000/100000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [27]
-----------------------------------------------
                0.00    0.01  100000/100000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [27]
[29]     4.1    0.00    0.01  100000         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.01    0.00  100000/197828      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [20]
                0.00    0.00  100000/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [23]
                0.00    0.00  200000/600000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [33]
                0.00    0.00  200000/700001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [59]
                0.00    0.00  100000/500000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&) [63]
                0.00    0.00  100000/548915      std::char_traits<char>::copy(char*, char const*, unsigned long) [62]
                0.00    0.00  100000/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [57]
                0.00    0.00  100000/100000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [86]
                0.00    0.00  100000/297829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [70]
-----------------------------------------------
                0.00    0.01   48914/48914       RBTree::_remove(RBTree::Node*) [7]
[30]     4.0    0.00    0.01   48914         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [30]
