Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.32     0.00        1     0.00     0.00  __gnu_cxx::__stoa<unsigned long long, unsigned long long, char, int>(unsigned long long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(unsigned long long, std::integral_constant<bool, false>)
  0.00      0.32     0.00        1     0.00     0.00  __gnu_cxx::__stoa<unsigned long long, unsigned long long, char, int>(unsigned long long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno()
  0.00      0.32     0.00        1     0.00     0.00  __gnu_cxx::__stoa<unsigned long long, unsigned long long, char, int>(unsigned long long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno()
  0.00      0.32     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.32     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard()

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2025 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 3.12% of 0.32 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     93.7    0.00    0.30                 main [1]
                0.00    0.30       1/1           run_comparison(unsigned long) [3]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [47]
                0.00    0.00       1/600001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [36]
                0.00    0.00       1/1           std::__cxx11::stoull(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [53]
                0.00    0.00       1/1100002     std::__new_allocator<char>::~__new_allocator() [62]
-----------------------------------------------
                0.00    0.30       1/1           run_comparison(unsigned long) [3]
[2]     93.7    0.00    0.30       1         test_my_rbt(unsigned long) [2]
                0.00    0.10  100000/100000      RBTree::insert(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long long) [7]
                0.00    0.10  100000/100000      RBTree::remove(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [8]
                0.00    0.08  100000/100000      RBTree::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
                0.01    0.01  300000/400000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
                0.00    0.01  100000/100000      random_string[abi:cxx11](unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [25]
                0.00    0.00  100000/100000      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [32]
                0.00    0.00  400000/600001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [36]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [43]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::reserve(unsigned long) [51]
                0.00    0.00  300000/300000      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [78]
                0.00    0.00       3/3           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [116]
                0.00    0.00       3/3           std::chrono::duration<double, std::ratio<1l, 1000l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [114]
                0.00    0.00       3/3           std::setprecision(int) [119]
                0.00    0.00       3/6           std::chrono::duration<double, std::ratio<1l, 1000l> >::count() const [109]
                0.00    0.00       1/1           RBTree::RBTree() [127]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [143]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector() [145]
                0.00    0.00       1/1           RBTree::~RBTree() [128]
-----------------------------------------------
                0.00    0.30       1/1           main [1]
[3]     93.7    0.00    0.30       1         run_comparison(unsigned long) [3]
                0.00    0.30       1/1           test_my_rbt(unsigned long) [2]
-----------------------------------------------
                0.00    0.00  146742/32797447     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.00    0.00  300000/32797447     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [30]
                0.00    0.00  600000/32797447     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [28]
                0.00    0.00 1000000/32797447     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator[](unsigned long) [26]
                0.03    0.03 12060282/32797447     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [12]
                0.04    0.05 18690423/32797447     bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [6]
[4]     50.1    0.08    0.09 32797447         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [4]
                0.06    0.03 32797447/32797447     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [10]
-----------------------------------------------
                             4007752             RBTree::_find(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [5]
                0.01    0.07  100000/200000      RBTree::remove(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [8]
                0.01    0.07  100000/200000      RBTree::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[5]     49.8    0.02    0.14  200000+4007752 RBTree::_find(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [5]
                0.01    0.07 4207752/6230141     bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [6]
                0.00    0.05 4007752/6030141     bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [13]
                             4007752             RBTree::_find(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [5]
-----------------------------------------------
                0.01    0.04 2022389/6230141     RBTree::_insert(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long) [9]
                0.01    0.07 4207752/6230141     RBTree::_find(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [5]
[6]     40.2    0.02    0.11 6230141         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [6]
                0.04    0.05 18690423/32797447     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [4]
                0.00    0.01 12460282/18490423     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [18]
                0.01    0.00 6230141/12260282     std::char_traits<char>::compare(char const*, char const*, unsigned long) [21]
-----------------------------------------------
                0.00    0.10  100000/100000      test_my_rbt(unsigned long) [2]
[7]     30.5    0.00    0.10  100000         RBTree::insert(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long long) [7]
                0.01    0.08   99999/99999       RBTree::_insert(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long) [9]
                0.00    0.00  100000/300000      RBTree::toUpper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [20]
                0.00    0.00       1/100000      RBTree::Node::Node(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long, RBTree::Node*, RBTree::Node::Color) [27]
-----------------------------------------------
                0.00    0.10  100000/100000      test_my_rbt(unsigned long) [2]
[8]     29.9    0.00    0.10  100000         RBTree::remove(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [8]
                0.01    0.07  100000/200000      RBTree::_find(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [5]
                0.01    0.00  100000/100000      RBTree::_remove(RBTree::Node*) [19]
                0.00    0.00  100000/300000      RBTree::toUpper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [20]
-----------------------------------------------
                             1922390             RBTree::_insert(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long) [9]
                0.01    0.08   99999/99999       RBTree::insert(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long long) [7]
[9]     29.2    0.01    0.08   99999+1922390 RBTree::_insert(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long) [9]
                0.01    0.04 2022389/6230141     bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [6]
                0.00    0.03 2022389/6030141     bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [13]
                0.01    0.00   64087/64087       RBTree::insertBalance(RBTree::Node*) [23]
                0.00    0.01   99999/100000      RBTree::Node::Node(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long, RBTree::Node*, RBTree::Node::Color) [27]
                             1922390             RBTree::_insert(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long) [9]
-----------------------------------------------
                0.06    0.03 32797447/32797447     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [4]
[10]    26.7    0.06    0.03 32797447         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [10]
                0.03    0.00 32797447/38827589     unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [14]
                0.00    0.00 32797447/33197447     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [60]
-----------------------------------------------
                0.00    0.08  100000/100000      test_my_rbt(unsigned long) [2]
[11]    26.1    0.00    0.08  100000         RBTree::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
                0.01    0.07  100000/200000      RBTree::_find(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [5]
                0.00    0.00  100000/300000      RBTree::toUpper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [20]
-----------------------------------------------
                0.00    0.08 6030141/6030141     bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [13]
[12]    24.6    0.00    0.08 6030141         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [12]
                0.03    0.03 12060282/32797447     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [4]
                0.00    0.00 6030141/18490423     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [18]
                0.00    0.00 6030141/12260282     std::char_traits<char>::compare(char const*, char const*, unsigned long) [21]
                0.00    0.00 6030141/38827589     unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [14]
                0.00    0.00 6030141/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [16]
-----------------------------------------------
                0.00    0.03 2022389/6030141     RBTree::_insert(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long) [9]
                0.00    0.05 4007752/6030141     RBTree::_find(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [5]
[13]    24.6    0.00    0.08 6030141         bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [13]
                0.00    0.08 6030141/6030141     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [12]
-----------------------------------------------
                0.00    0.00       1/38827589     std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [50]
                0.00    0.00 6030141/38827589     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [12]
                0.03    0.00 32797447/38827589     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [10]
[14]     9.4    0.03    0.00 38827589         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [14]
-----------------------------------------------
                0.00    0.00  100000/400000      RBTree::Node::Node(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long, RBTree::Node*, RBTree::Node::Color) [27]
                0.01    0.01  300000/400000      test_my_rbt(unsigned long) [2]
[15]     6.7    0.01    0.01  400000         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
                0.00    0.01  400000/400000      void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [24]
                0.00    0.00  400000/600000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [28]
                0.00    0.00  400000/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [16]
                0.00    0.00  400000/33197447     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [60]
                0.00    0.00  400000/700001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [72]
                0.00    0.00  400000/500000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&) [76]
                0.00    0.00  400000/1100002     std::__new_allocator<char>::~__new_allocator() [62]
-----------------------------------------------
                0.00    0.00       1/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::c_str() const [52]
                0.00    0.00       1/28214052     void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [46]
                0.00    0.00   97828/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.00    0.00  100000/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct(unsigned long, char) [39]
                0.00    0.00  297829/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [38]
                0.00    0.00  300000/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() [37]
                0.00    0.00  300000/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [30]
                0.00    0.00  400000/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
                0.00    0.00  400000/28214052     void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [24]
                0.00    0.00  797829/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [34]
                0.00    0.00 1000000/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator[](unsigned long) [26]
                0.00    0.00 6030141/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [12]
                0.01    0.00 18490423/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [18]
[16]     6.2    0.02    0.00 28214052         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [16]
-----------------------------------------------
                                                 <spontaneous>
[17]     6.2    0.02    0.00                 _init [17]
-----------------------------------------------
                0.00    0.00 6030141/18490423     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [12]
                0.00    0.01 12460282/18490423     bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [6]
[18]     5.7    0.01    0.01 18490423         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [18]
                0.01    0.00 18490423/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [16]
-----------------------------------------------
                               48914             RBTree::_remove(RBTree::Node*) [19]
                0.01    0.00  100000/100000      RBTree::remove(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [8]
[19]     3.8    0.01    0.00  100000+48914   RBTree::_remove(RBTree::Node*) [19]
                0.00    0.00   48914/48914       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.00    0.00  100000/100000      RBTree::Node::~Node() [41]
                0.00    0.00  100000/669034      RBTree::Node::isLeftSon() [73]
                0.00    0.00   99997/223597      RBTree::Node::parentLink() [80]
                0.00    0.00   58236/58236       RBTree::removeBalance(RBTree::Node*, Side) [99]
                0.00    0.00   48914/48914       RBTree::minNode(RBTree::Node*) [100]
                               48914             RBTree::_remove(RBTree::Node*) [19]
-----------------------------------------------
                0.00    0.00  100000/300000      RBTree::insert(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long long) [7]
                0.00    0.00  100000/300000      RBTree::remove(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [8]
                0.00    0.00  100000/300000      RBTree::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[20]     3.7    0.01    0.00  300000         RBTree::toUpper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [20]
                0.00    0.00  300000/300000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [30]
                0.00    0.00  300000/300000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() [37]
-----------------------------------------------
                0.00    0.00 6030141/12260282     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [12]
                0.01    0.00 6230141/12260282     bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [6]
[21]     3.1    0.01    0.00 12260282         std::char_traits<char>::compare(char const*, char const*, unsigned long) [21]
-----------------------------------------------
                0.00    0.00       1/448915      void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars<char const*>(char*, char const*, char const*) [48]
                0.00    0.00   48914/448915      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.01    0.00  400000/448915      void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [24]
[22]     3.1    0.01    0.00  448915         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [22]
                0.00    0.00  448915/548915      std::char_traits<char>::copy(char*, char const*, unsigned long) [75]
-----------------------------------------------
                0.01    0.00   64087/64087       RBTree::_insert(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long) [9]
[23]     3.1    0.01    0.00   64087         RBTree::insertBalance(RBTree::Node*) [23]
                0.00    0.00  199886/669034      RBTree::Node::isLeftSon() [73]
                0.00    0.00  108339/108339      RBTree::Node::uncle() [83]
                0.00    0.00  108339/108339      RBTree::Node::grandpa() [84]
                0.00    0.00   39628/60798       RBTree::rightRotation(RBTree::Node*) [98]
                0.00    0.00   39605/62821       RBTree::leftRotation(RBTree::Node*) [97]
-----------------------------------------------
                0.00    0.01  400000/400000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
[24]     2.9    0.00    0.01  400000         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [24]
                0.01    0.00  400000/448915      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [22]
                0.00    0.00  400000/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [16]
                0.00    0.00  400000/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [70]
-----------------------------------------------
                0.00    0.01  100000/100000      test_my_rbt(unsigned long) [2]
[25]     1.8    0.00    0.01  100000         random_string[abi:cxx11](unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [25]
                0.00    0.01 1000000/1000000     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator[](unsigned long) [26]
                0.00    0.00  100000/100000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [40]
                0.00    0.00 1000000/1000000     int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [66]
                0.00    0.00  100000/100000      std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [91]
                0.00    0.00  100000/1100002     std::__new_allocator<char>::~__new_allocator() [62]
-----------------------------------------------
                0.00    0.01 1000000/1000000     random_string[abi:cxx11](unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [25]
[26]     1.7    0.00    0.01 1000000         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator[](unsigned long) [26]
                0.00    0.00 1000000/32797447     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [4]
                0.00    0.00 1000000/28214052     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [16]
-----------------------------------------------
                0.00    0.00       1/100000      RBTree::insert(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long long) [7]
                0.00    0.01   99999/100000      RBTree::_insert(RBTree::Node*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long) [9]
[27]     1.7    0.00    0.01  100000         RBTree::Node::Node(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long, RBTree::Node*, RBTree::Node::Color) [27]
                0.00    0.00  100000/400000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
-----------------------------------------------
                0.00    0.00  200000/600000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [33]
                0.00    0.00  400000/600000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
